avg_gateway_latency_ms,avg_query_fee,chain_id,end_epoch,gateway_id,gateway_query_success_rate,max_gateway_latency_ms,max_query_fee,most_recent_query_ts,query_count,start_epoch,stdev_gateway_latency_ms,subgraph_deployment_ipfs_hash,total_query_fees,user_attributed_error_rate
49.2144579634,0.0002441575,arbitrum-one,2024-10-11 04:10:00,mainnet-arbitrum,1.0,3596,0.0004144471,,18246,2024-10-11 04:05:00,62.4232293976,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.4548975989,0
47.7805506801,0.0002402598,arbitrum-one,2024-10-11 04:30:00,mainnet-arbitrum,1.0,1626,0.0004149928,,18232,2024-10-11 04:25:00,39.5025017335,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.380416458,0
47.7478832442,0.0002461034,arbitrum-one,2024-10-11 04:20:00,mainnet-arbitrum,1.0,9574,0.0004191507,,17952,2024-10-11 04:15:00,83.5563530606,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.4180475515,0
63.6799929656,0.0002453222,matic,2024-10-11 04:55:00,mainnet-arbitrum,0.9990620787,8028,0.0009996628,,17059,2024-10-11 04:50:00,157.5829402279,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,4.1849518791,0
46.711651002,0.0002462074,arbitrum-one,2024-10-11 04:25:00,mainnet-arbitrum,1.0,1177,0.0004149551,,16917,2024-10-11 04:20:00,36.3524296148,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.1650909557,0
49.6073205402,0.0002413087,arbitrum-one,2024-10-11 04:15:00,mainnet-arbitrum,1.0,1488,0.0004165672,,16884,2024-10-11 04:10:00,41.5369721785,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.0742567058,0
50.2133285475,0.0002462316,arbitrum-one,2024-10-11 04:05:00,mainnet-arbitrum,1.0,1173,0.0004135451,,16716,2024-10-11 04:00:00,38.6220317739,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,4.1160078247,0
47.7823596072,0.0002396608,arbitrum-one,2024-10-11 04:45:00,mainnet-arbitrum,1.0,1009,0.000252937,,15884,2024-10-11 04:40:00,36.9306390864,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,3.8067714999,0
52.4141083023,0.0002384109,arbitrum-one,2024-10-11 04:50:00,mainnet-arbitrum,1.0,817,0.000254786,,15863,2024-10-11 04:45:00,41.2250763168,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,3.7819119068,0
49.1529984623,0.000235751,arbitrum-one,2024-10-11 04:40:00,mainnet-arbitrum,1.0,4177,0.0002520699,,15608,2024-10-11 04:35:00,52.3897045766,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,3.6796023363,0
63.0555665676,0.0002524772,matic,2024-10-11 04:15:00,mainnet-arbitrum,0.9981499835,6178,0.0012021327,,15135,2024-10-11 04:10:00,162.1903627681,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,3.8212431631,0
57.1069490049,0.0002410823,arbitrum-one,2024-10-11 04:35:00,mainnet-arbitrum,1.0,2051,0.0004145578,,14923,2024-10-11 04:30:00,55.6561218035,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,3.5976719078,0
52.7996789279,0.0002415088,arbitrum-one,2024-10-11 04:55:00,mainnet-arbitrum,1.0,1673,0.0002537691,,14327,2024-10-11 04:50:00,51.9922734775,QmUzRg2HHMpbgf6Q4VHKNDbtBEJnyp5JWCh2gUX9AV6jXv,3.4600961184,0
77.2896750193,0.0002454841,matic,2024-10-11 04:35:00,mainnet-arbitrum,0.9977539131,32511,0.0010013327,,14247,2024-10-11 04:30:00,407.8756943283,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,3.4974122843,0
65.1598628347,0.0002527757,matic,2024-10-11 04:45:00,mainnet-arbitrum,0.9973056826,20511,0.000998749,,12248,2024-10-11 04:40:00,265.5299734784,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,3.0959973722,0
52.148317267,0.0002493419,matic,2024-10-11 04:20:00,mainnet-arbitrum,0.9964485033,2658,0.0012336464,,11826,2024-10-11 04:15:00,69.0811979581,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,2.948717614,0
74.5563784484,0.0002502253,matic,2024-10-11 04:25:00,mainnet-arbitrum,0.9971301611,14972,0.0009958762,,10802,2024-10-11 04:20:00,266.7161868328,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,2.7029334865,0
65.3722295889,0.0002537787,matic,2024-10-11 04:05:00,mainnet-arbitrum,0.9913809434,7413,0.0012212429,,10558,2024-10-11 04:00:00,180.7410621487,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,2.67939599,0
84.8725327239,0.0002451368,matic,2024-10-11 04:50:00,mainnet-arbitrum,0.9962601288,22442,0.0010035008,,9626,2024-10-11 04:45:00,383.6556462757,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,2.3596872973,0
76.0997398092,0.0002518488,matic,2024-10-11 04:40:00,mainnet-arbitrum,0.9968560278,4384,0.0010029677,,9224,2024-10-11 04:35:00,189.7327252198,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,2.3230533551,0
112.5946473376,0.0002498412,matic,2024-10-11 04:30:00,mainnet-arbitrum,0.9974909395,24148,0.0009909334,,7174,2024-10-11 04:25:00,497.8778210791,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,1.7923605284,0
75.6329660512,0.0002417524,arbitrum-one,2024-10-11 04:15:00,mainnet-arbitrum,1.0,2503,0.000250053,,6716,2024-10-11 04:10:00,80.3091553069,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.6236088774,0
85.9783010157,0.0002504546,matic,2024-10-11 04:10:00,mainnet-arbitrum,0.9903047091,3591,0.001220932,,6498,2024-10-11 04:05:00,231.4348754535,QmQEYSGSD8t7jTw4gS2dwC4DLvyZceR9fYQ432Ff1hZpCp,1.6274538724,0
81.213375295,0.0002443689,arbitrum-one,2024-10-11 04:40:00,mainnet-arbitrum,1.0,1569,0.0002505865,,6355,2024-10-11 04:35:00,74.9347556555,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.5529644939,0
128.479910357,0.0002388272,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,1.0,29714,0.0007079007,,6247,2024-10-11 04:50:00,929.5243078465,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.4919537693,0
144.6838171389,0.0002382941,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,1.0,21167,0.0004532473,,5753,2024-10-11 04:00:00,780.7174689466,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.3709057993,0
76.5737644681,0.0002453296,arbitrum-one,2024-10-11 04:35:00,mainnet-arbitrum,1.0,2166,0.0002513282,,5443,2024-10-11 04:30:00,83.7087154999,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.33532912,0
129.4283587644,0.0002384779,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,35349,0.0004951576,,5374,2024-10-11 04:20:00,1029.9776454398,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.2815803645,0
272.3935435716,0.000245041,arbitrum-one,2024-10-11 04:05:00,mainnet-arbitrum,1.0,927,0.0004153471,,5359,2024-10-11 04:00:00,93.2723288373,QmSzo43g1vnQCRE3paJXkWwawujVkEs3LqDpB4SoXmbUSP,1.3131748681,0
146.0674835061,0.0002402416,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,1.0,20081,0.0004722849,,5305,2024-10-11 04:40:00,976.3579453516,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.2744817958,0
44.3573068095,0.0002511046,matic,2024-10-11 04:45:00,mainnet-arbitrum,0.9996174445,20156,0.0007551486,,5228,2024-10-11 04:40:00,280.2076570674,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,1.3127746069,0
129.8318924111,0.0002392906,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,1.0,11677,0.0002522643,,5205,2024-10-11 04:05:00,595.1397571133,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.2455074202,0
397.3836040217,0.0002447828,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,0.9998066512,40004,0.0004968028,,5172,2024-10-11 04:40:00,1608.8256444232,QmZzsQGDmQFbzYkv2qx4pVnD6aVnuhKbD3t1ea7SAvV7zE,1.2660166707,0
152.6639245586,0.0002357124,mainnet,2024-10-11 04:30:00,mainnet-arbitrum,0.9997993579,60004,0.0006609685,,4984,2024-10-11 04:25:00,1474.5047676655,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.1747903719,0
77.336196062,0.0002452637,arbitrum-one,2024-10-11 04:20:00,mainnet-arbitrum,1.0,1254,0.0002500617,,4774,2024-10-11 04:15:00,71.825622527,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.1708887674,0
146.2166418387,0.0002361478,mainnet,2024-10-11 04:40:00,mainnet-arbitrum,1.0,20159,0.0004757114,,4699,2024-10-11 04:35:00,995.8811680436,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.109658286,0
44.5455126839,0.0002476693,matic,2024-10-11 04:30:00,mainnet-arbitrum,1.0,9891,0.000252079,,4691,2024-10-11 04:25:00,205.6128294021,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,1.1618164913,0
154.0502901354,0.0002385586,mainnet,2024-10-11 04:35:00,mainnet-arbitrum,1.0,35557,0.00044664,,4653,2024-10-11 04:30:00,1141.8289614001,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.1100132687,0
89.5292473118,0.0002451269,arbitrum-one,2024-10-11 04:10:00,mainnet-arbitrum,1.0,2221,0.0003969947,,4650,2024-10-11 04:05:00,107.2676291916,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.1398401287,0
127.6399217221,0.0002395841,mainnet,2024-10-11 04:20:00,mainnet-arbitrum,1.0,50459,0.0007398714,,4599,2024-10-11 04:15:00,909.8891337365,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.1018473667,0
138.4170315236,0.0002404618,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,10316,0.0002521372,,4568,2024-10-11 04:10:00,543.5550352267,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.098429559,0
36.3179012346,0.0002480453,matic,2024-10-11 04:25:00,mainnet-arbitrum,1.0,833,0.000251989,,4536,2024-10-11 04:20:00,37.8868494301,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,1.1251335658,0
39.9054726368,0.000243579,matic,2024-10-11 04:55:00,mainnet-arbitrum,1.0,441,0.0002523563,,4422,2024-10-11 04:50:00,31.6711875835,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,1.0771061293,0
83.3452299245,0.000243226,arbitrum-one,2024-10-11 04:45:00,mainnet-arbitrum,1.0,1454,0.0002506279,,4371,2024-10-11 04:40:00,78.8641331558,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.0631410083,0
42.8260467268,0.000240924,matic,2024-10-11 04:50:00,mainnet-arbitrum,1.0,411,0.0002566129,,4323,2024-10-11 04:45:00,32.4800055505,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,1.0415145095,0
78.0543757293,0.0002457613,arbitrum-one,2024-10-11 04:55:00,mainnet-arbitrum,1.0,1421,0.0002513529,,4285,2024-10-11 04:50:00,75.2040832586,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.0530869654,0
150.7944756554,0.000234691,mainnet,2024-10-11 04:50:00,mainnet-arbitrum,1.0,34287,0.0004362359,,4272,2024-10-11 04:45:00,1116.7802883697,QmYrEJKHphWBGkqPkEVKSZR9gsoD6RtJs3g3R8iWVhH66Z,1.0025999032,0
76.3178571429,0.000245354,arbitrum-one,2024-10-11 04:50:00,mainnet-arbitrum,1.0,1177,0.0002513895,,4200,2024-10-11 04:45:00,68.4481726304,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,1.0304867461,0
68.0382197636,0.0002432262,matic,2024-10-11 04:35:00,mainnet-arbitrum,1.0,20140,0.0004621486,,3977,2024-10-11 04:30:00,374.8169654554,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.9673107948,0
57.9483020781,0.0002507992,matic,2024-10-11 04:05:00,mainnet-arbitrum,0.9961986822,2841,0.0007549126,,3946,2024-10-11 04:00:00,127.4511616035,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.989653498,0
41.3102293223,0.000251167,matic,2024-10-11 04:15:00,mainnet-arbitrum,1.0,694,0.0002521372,,3881,2024-10-11 04:10:00,35.3722198787,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.9747792062,0
140.9750469547,0.0002374725,arbitrum-one,2024-10-11 04:20:00,mainnet-arbitrum,1.0,21169,0.000490425,,3727,2024-10-11 04:15:00,638.5421971923,Qmcdu8weFbmtZpeZaGs8vCpSdWKRPwyvDMX6CftYnW2KZB,0.8850599765,0
76.7268673356,0.0002446543,arbitrum-one,2024-10-11 04:25:00,mainnet-arbitrum,1.0,1322,0.0002518659,,3588,2024-10-11 04:20:00,72.5095618316,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,0.8778196231,0
392.2149245388,0.0002279101,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,1.0,27923,0.00055618,,3578,2024-10-11 04:10:00,1101.7879405057,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.8154624575,0
84.4384896468,0.000240017,arbitrum-one,2024-10-11 04:30:00,mainnet-arbitrum,1.0,2602,0.0002504723,,3284,2024-10-11 04:25:00,101.5648182107,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,0.7882157201,0
148.1187270502,0.0002412597,arbitrum-one,2024-10-11 04:55:00,mainnet-arbitrum,1.0,20374,0.0004798845,,3268,2024-10-11 04:50:00,641.0067518624,Qmcdu8weFbmtZpeZaGs8vCpSdWKRPwyvDMX6CftYnW2KZB,0.7884366528,0
47.0382126348,0.0002467268,matic,2024-10-11 04:10:00,mainnet-arbitrum,0.9966101695,891,0.0007487372,,3245,2024-10-11 04:05:00,49.5542811076,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.8006284731,0
76.5818356868,0.0002548611,arbitrum-one,2024-10-11 04:05:00,mainnet-arbitrum,1.0,2110,0.0004187544,,3116,2024-10-11 04:00:00,100.5238927412,QmVPCT62C6b2m2D3AnfEF1hJhhmYEenuQtUDLMj1vEBt4m,0.7941471658,0
551.2475149105,0.000236915,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,0.998674619,28026,0.0006940974,,3018,2024-10-11 04:50:00,1560.7115909858,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.7150095118,0
81.5713797814,0.000224691,mainnet,2024-10-11 04:30:00,mainnet-arbitrum,1.0,550,0.0004458934,,2928,2024-10-11 04:25:00,35.7400796112,QmXZiV6S13ha6QXq4dmaM3TB4CHcDxBMvGexSNu9Kc28EH,0.6578953147,0
44.9951456311,0.0002507119,matic,2024-10-11 04:45:00,mainnet-arbitrum,1.0,445,0.0002525962,,2884,2024-10-11 04:40:00,27.2315639586,QmYwprgSxPajakopSQFUaRzuCzYwkmgYABvBknAqFoNpNV,0.7230531773,0
80.2753120666,0.0003058653,bsc,2024-10-11 04:30:00,mainnet-arbitrum,1.0,357,0.0004252675,,2884,2024-10-11 04:25:00,64.5288734784,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.882115539,0
439.3261623872,0.0002356819,mainnet,2024-10-11 04:30:00,mainnet-arbitrum,1.0,26287,0.0004955695,,2882,2024-10-11 04:25:00,924.7111434697,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6792353103,0
387.0668058455,0.0002348998,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,7545,0.0004379776,,2874,2024-10-11 04:20:00,583.4476170867,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6751021541,0
415.5398322851,0.0002381787,mainnet,2024-10-11 04:05:00,mainnet-arbitrum,0.9909154437,60005,0.0008427666,,2862,2024-10-11 04:00:00,1769.620835989,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6816674926,0
34.9643107068,0.0002456833,matic,2024-10-11 04:20:00,mainnet-arbitrum,0.9993002099,707,0.000701052,,2858,2024-10-11 04:15:00,24.837831463,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.7021629982,0
54.1981032666,0.0002492873,matic,2024-10-11 04:40:00,mainnet-arbitrum,1.0,2446,0.0002550179,,2847,2024-10-11 04:35:00,92.8866844353,Qmbg1qF4YgHjiVfsVt6a13ddrVcRtWyJQfD4LA3CwHM29f,0.709720948,0
461.219667492,0.0002371618,mainnet,2024-10-11 04:50:00,mainnet-arbitrum,0.9950477538,27976,0.0004989353,,2827,2024-10-11 04:45:00,1028.0929188296,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6704564116,0
80.2557644555,0.0002929038,bsc,2024-10-11 04:50:00,mainnet-arbitrum,1.0,650,0.0004256519,,2819,2024-10-11 04:45:00,66.2356659743,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.82569579,0
520.74231594,0.0002362904,mainnet,2024-10-11 04:10:00,mainnet-arbitrum,0.9985704074,60004,0.0008510393,,2798,2024-10-11 04:05:00,2361.6561957335,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6611406422,0
85.2600585223,0.0002706358,bsc,2024-10-11 04:10:00,mainnet-arbitrum,1.0,953,0.0004220166,,2734,2024-10-11 04:05:00,75.3198184089,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.7399182844,0
91.8360775704,0.000232569,mainnet,2024-10-11 04:25:00,mainnet-arbitrum,1.0,482,0.0002387954,,2733,2024-10-11 04:20:00,32.2261895416,QmXZiV6S13ha6QXq4dmaM3TB4CHcDxBMvGexSNu9Kc28EH,0.6356109657,0
44.5631888317,0.000309807,matic,2024-10-11 04:50:00,mainnet-arbitrum,1.0,170,0.0004256174,,2722,2024-10-11 04:45:00,24.7709509625,QmYwprgSxPajakopSQFUaRzuCzYwkmgYABvBknAqFoNpNV,0.8432946229,0
83.4096118299,0.0003083156,bsc,2024-10-11 04:40:00,mainnet-arbitrum,1.0,1518,0.0004237039,,2705,2024-10-11 04:35:00,80.4504518535,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.8339937436,0
553.6525297619,0.000232235,mainnet,2024-10-11 04:40:00,mainnet-arbitrum,1.0,20222,0.0004602102,,2688,2024-10-11 04:35:00,1185.8098411344,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.624247717,0
37.5809595202,0.0002642934,matic,2024-10-11 04:30:00,mainnet-arbitrum,1.0,536,0.0004238866,,2668,2024-10-11 04:25:00,27.4466692391,QmYwprgSxPajakopSQFUaRzuCzYwkmgYABvBknAqFoNpNV,0.7051347572,0
233.2083333333,0.0002378427,base-sepolia,2024-10-11 04:45:00,mainnet-arbitrum,0.9988738739,1859,0.0002511148,,2664,2024-10-11 04:40:00,93.3321715445,QmZ9d7cFGEyYon6k3uxDgcAZJkNWQBxmP5GkKyEPG9Kdyp,0.6336128219,0
82.5454887218,0.0003324701,bsc,2024-10-11 04:45:00,mainnet-arbitrum,1.0,404,0.0004254776,,2660,2024-10-11 04:40:00,65.7525004161,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.8843704002,0
446.6990181269,0.0002363364,mainnet,2024-10-11 04:20:00,mainnet-arbitrum,0.999244713,24657,0.000474342,,2648,2024-10-11 04:15:00,884.5142894207,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6258188871,0
348.4101592115,0.0002368961,mainnet,2024-10-11 04:35:00,mainnet-arbitrum,1.0,27130,0.0004963282,,2638,2024-10-11 04:30:00,1067.6563149744,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.6249319364,0
82.3390410959,0.0003028303,bsc,2024-10-11 04:35:00,mainnet-arbitrum,1.0,367,0.000422149,,2628,2024-10-11 04:30:00,65.9442466592,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.7958381173,0
229.3728423475,0.0002333807,base-sepolia,2024-10-11 04:30:00,mainnet-arbitrum,0.997698504,1058,0.0002514973,,2607,2024-10-11 04:25:00,81.9765179798,QmZ9d7cFGEyYon6k3uxDgcAZJkNWQBxmP5GkKyEPG9Kdyp,0.6084236132,0
241.4020061728,0.0002262718,arbitrum-one,2024-10-11 04:05:00,mainnet-arbitrum,0.9996141975,20403,0.0004521067,,2592,2024-10-11 04:00:00,1065.6914486131,Qmcdu8weFbmtZpeZaGs8vCpSdWKRPwyvDMX6CftYnW2KZB,0.5864964053,0
82.8259860789,0.0002680858,bsc,2024-10-11 04:55:00,mainnet-arbitrum,1.0,371,0.0004209219,,2586,2024-10-11 04:50:00,66.5561169944,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.6932698982,0
90.9891346527,0.0002323628,mainnet,2024-10-11 04:55:00,mainnet-arbitrum,1.0,990,0.0006979021,,2577,2024-10-11 04:50:00,37.5859351573,QmXZiV6S13ha6QXq4dmaM3TB4CHcDxBMvGexSNu9Kc28EH,0.5987989501,0
109.9717092338,0.0002256977,arbitrum-one,2024-10-11 04:30:00,mainnet-arbitrum,1.0,757,0.0002523251,,2545,2024-10-11 04:25:00,57.0496789297,QmdkY9X6Wt3GXA67NYBMJ2NRX6rUsFyQkhk21cqGVZn1sf,0.5744006829,0
84.7012728719,0.0003074768,bsc,2024-10-11 04:15:00,mainnet-arbitrum,1.0,377,0.0004228368,,2514,2024-10-11 04:10:00,66.2257611123,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.7729965746,0
112.3589128697,0.0002315983,arbitrum-one,2024-10-11 04:05:00,mainnet-arbitrum,1.0,643,0.0002517657,,2502,2024-10-11 04:00:00,78.2446202001,QmdkY9X6Wt3GXA67NYBMJ2NRX6rUsFyQkhk21cqGVZn1sf,0.5794588857,0
255.362,0.0002365928,base-sepolia,2024-10-11 04:35:00,mainnet-arbitrum,0.998,2266,0.0002513282,,2500,2024-10-11 04:30:00,158.2939346403,QmZ9d7cFGEyYon6k3uxDgcAZJkNWQBxmP5GkKyEPG9Kdyp,0.5914820572,0
116.2872210953,0.0002322651,celo,2024-10-11 04:55:00,mainnet-arbitrum,1.0,564,0.0004682657,,2465,2024-10-11 04:50:00,46.5958490896,QmP62JuZvfAoMcL5aQRgiUdi6btMCSLF1ZNL9GjXTsYW3n,0.5725335186,0
80.0795777507,0.0002643959,bsc,2024-10-11 04:20:00,mainnet-arbitrum,1.0,376,0.0004215552,,2463,2024-10-11 04:15:00,64.5154293058,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.6512071595,0
241.3672224481,0.0002387257,base-sepolia,2024-10-11 04:50:00,mainnet-arbitrum,0.9979666531,2379,0.000251635,,2459,2024-10-11 04:45:00,121.5292900806,QmZ9d7cFGEyYon6k3uxDgcAZJkNWQBxmP5GkKyEPG9Kdyp,0.5870264972,0
45.4981684982,0.0003294679,matic,2024-10-11 04:55:00,mainnet-arbitrum,1.0,938,0.0004261905,,2457,2024-10-11 04:50:00,33.9705290083,QmYwprgSxPajakopSQFUaRzuCzYwkmgYABvBknAqFoNpNV,0.8095025563,0
424.82599837,0.0002367527,mainnet,2024-10-11 04:15:00,mainnet-arbitrum,0.9991850041,60004,0.0007102238,,2454,2024-10-11 04:10:00,2203.8240708235,QmZzsQGDmQFbzYkv2qx4pVnD6aVnuhKbD3t1ea7SAvV7zE,0.5809910211,0
406.6188139059,0.0002370799,mainnet,2024-10-11 04:45:00,mainnet-arbitrum,0.9991820041,10814,0.0008376127,,2445,2024-10-11 04:40:00,692.010806354,QmTZ8ejXJxRo7vDBS4uwqBeGoxLSWbhaA7oXa1RvxunLy7,0.5796604481,0
82.5865344899,0.0002438242,bsc,2024-10-11 04:05:00,mainnet-arbitrum,1.0,361,0.0004209628,,2421,2024-10-11 04:00:00,66.3988111048,QmTEpd3C2SWgg4YnFDbGHZFLqvUxUZf63fWWjbzkDTsQae,0.5902983775,0
60.9677819083,0.0002350445,bsc,2024-10-11 04:20:00,mainnet-arbitrum,1.0,957,0.0002390424,,2421,2024-10-11 04:15:00,57.9663035737,Qmf6cug5yWnEQLoBdr7trNTzFv93KmMBDzV553qZNfF1ML,0.5690427274,0
143.4605481728,0.0002350497,bsc,2024-10-11 04:20:00,mainnet-arbitrum,0.9991694352,884,0.0002390424,,2408,2024-10-11 04:15:00,57.3150617854,QmTajxCVo8xXNAUoN553D5NqY3fMLZAeswkDKETY3EfFt9,0.5659995696,0
240.8130012664,0.0002379621,base-sepolia,2024-10-11 04:55:00,mainnet-arbitrum,0.9983115238,2046,0.00025214,,2369,2024-10-11 04:50:00,112.3082114448,QmZ9d7cFGEyYon6k3uxDgcAZJkNWQBxmP5GkKyEPG9Kdyp,0.5637321922,0
54.0505307856,0.0002318012,bsc,2024-10-11 04:25:00,mainnet-arbitrum,1.0,997,0.0002387954,,2355,2024-10-11 04:20:00,44.2239943543,Qmf6cug5yWnEQLoBdr7trNTzFv93KmMBDzV553qZNfF1ML,0.5458917097,0
147.1836386877,0.0002318014,bsc,2024-10-11 04:25:00,mainnet-arbitrum,0.9961653174,1278,0.0002387954,,2347,2024-10-11 04:20:00,74.2654964345,QmTajxCVo8xXNAUoN553D5NqY3fMLZAeswkDKETY3EfFt9,0.5440378164,0
